"id","status","sort","name","slug","image","description","type","crosses","breeder","effects","ailment","flavor","location","terpenes","thc","thca","thcv","cbd","cbda","cbdv","cbn","cbg","cbgm","cbgv","cbc","cbcv","cbv","cbe","cbt","cbl"
"7701","2","0","FourPlay",NULL,NULL,NULL,"Hybrid",NULL,"Head Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7702","2","0","Fruity Juice (Juicy Fruit)",NULL,NULL,NULL,"Hybrid",NULL,"Sensi Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7703","2","0","Fuma con Dios",NULL,NULL,NULL,"Hybrid",NULL,"Flying Dutchmen Seed Company",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7704","2","0","Guerilla",NULL,NULL,NULL,"Hybrid",NULL,"ACE Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7705","2","0","Pineapple Tahoe",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7706","2","0","Master Diesel",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7707","2","0","Agent Orange x Raspberry Kush",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7708","2","0","Agent Orange x Berry White",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7709","2","0","Frosted Flakes",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7710","2","0","Vanilla Frost",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7711","2","0","Vanilla Haze",NULL,NULL,NULL,"Hybrid",NULL,"Marshall Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7712","2","0","Headband Diesel (Daywrecker)",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7713","2","0","Herijuana (Woodhorse)",NULL,NULL,NULL,"Hybrid",NULL,"Woodhorse Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7714","2","0","Himalaya Gold",NULL,NULL,NULL,"Hybrid",NULL,"Green House Seed Co.",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7715","2","0","Island Sweet Skunk (ISS)",NULL,NULL,NULL,"Hybrid",NULL,"Spice of Life Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7716","2","0","Jilly Bean (Jillybean)",NULL,NULL,NULL,"Hybrid",NULL,"TGA Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7717","2","0","K.C. 33",NULL,NULL,NULL,"Hybrid",NULL,"K.C. Brains",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7718","2","0","Killer New Haven",NULL,NULL,NULL,"Hybrid",NULL,"Motarebel Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7719","2","0","Kranial Krush",NULL,NULL,NULL,"Hybrid",NULL,"Motarebel Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7720","2","0","L.S.D. (BOG Seeds)",NULL,NULL,NULL,"Hybrid",NULL,"B.O.G. Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7721","2","0","Lebanese Landrace",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7722","2","0","Lone Range",NULL,NULL,NULL,"Hybrid",NULL,"Super Sativa Seed Club",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7723","2","0","Pineapple Hogsbreath",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7724","2","0","Dream Potion",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7725","2","0","Island Wreck",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7726","2","0","New Blue Line",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7727","2","0","Champagne Cookies",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7728","2","0","Dawg Biscuits",NULL,NULL,NULL,"Hybrid",NULL,"Wee Farms",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7729","2","0","Yoda x Death Star OG",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7730","2","0","Hardcore Glue",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7731","2","0","Lemon Lime",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7732","2","0","Matanuska Mint (Mist)",NULL,NULL,NULL,"Hybrid",NULL,"Sagarmatha Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7733","2","0","MCW (Mighty Chemo Widow)",NULL,NULL,NULL,"Hybrid",NULL,"NCGA",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7734","2","0","Mervillle Blueberry",NULL,NULL,NULL,"Hybrid",NULL,"BC Bud Depot",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7735","2","0","Nigerian Landrace",NULL,NULL,NULL,"Hybrid",NULL,"Sensi Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7736","2","0","Ole 47",NULL,NULL,NULL,"Hybrid",NULL,"Black Label",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7737","2","0","Orange Peako Cambodian",NULL,NULL,NULL,"Hybrid",NULL,"Reeferman Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7738","2","0","Orient Express (ace)",NULL,NULL,NULL,"Hybrid",NULL,"ACE Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7739","2","0","Pakistani Landrace",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7740","2","0","Passion #1 (Purple Passion, Amstel Gold)",NULL,NULL,NULL,"Hybrid",NULL,"Dutch Passion Seed Company",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7741","2","0","Phnom Phen",NULL,NULL,NULL,"Hybrid",NULL,"Reeferman Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7742","2","0","Pink Candy",NULL,NULL,NULL,"Hybrid",NULL,"Mr. Blue",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7743","2","0","Pink Widow",NULL,NULL,NULL,"Hybrid",NULL,"Effettoserra",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7744","2","0","Platinum ",NULL,NULL,NULL,"Hybrid",NULL,"Afropips Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7745","2","0","Pollypak",NULL,NULL,NULL,"Hybrid",NULL,"Super Sativa Seed Club",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7746","2","0","Potent Purple",NULL,NULL,NULL,"Hybrid",NULL,"Reeferman Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7747","2","0","Power House",NULL,NULL,NULL,"Hybrid",NULL,"Hill Temple Collective",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7748","2","0","Princess 50",NULL,NULL,NULL,"Hybrid",NULL,"Brothers Grimm Marijuana Seed Bank",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7749","2","0","Princess 75",NULL,NULL,NULL,"Hybrid",NULL,"Brothers Grimm Marijuana Seed Bank",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7750","2","0","Puna Budder",NULL,NULL,NULL,"Hybrid",NULL,"T.H.Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7751","2","0","Purple Czar",NULL,NULL,NULL,"Hybrid",NULL,"Motarebel Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7752","2","0","Purple Lightning",NULL,NULL,NULL,"Hybrid",NULL,"BC Seed Company",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7753","2","0","Pyramid",NULL,NULL,NULL,"Hybrid",NULL,"White Widow Web",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7754","2","0","Quick Mist Diesel",NULL,NULL,NULL,"Hybrid",NULL,"Reservoir Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7755","2","0","Raccoon (Rocky)",NULL,NULL,NULL,"Hybrid",NULL,"Canadian Seed Co.",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7756","2","0","Red Devil",NULL,NULL,NULL,"Hybrid",NULL,"Green House Seed Co.",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7757","2","0","Red Horse",NULL,NULL,NULL,"Hybrid",NULL,"Goodhouse Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7758","2","0","Red Sativa",NULL,NULL,NULL,"Hybrid",NULL,"Brazilian Seed Company",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7759","2","0","Red Widow",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7760","2","0","Redhaired Sonja",NULL,NULL,NULL,"Hybrid",NULL,"BlueHemp Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7761","2","0","Reefer Madness",NULL,NULL,NULL,"Hybrid",NULL,"Reeferman Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7762","2","0","Remus",NULL,NULL,NULL,"Hybrid",NULL,"Federation Seed Company",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7763","2","0","Renatta",NULL,NULL,NULL,"Hybrid",NULL,"ACE Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7764","2","0","Rheingold",NULL,NULL,NULL,"Hybrid",NULL,"Nova Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7765","2","0","Rock Bud",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7766","2","0","Romberry",NULL,NULL,NULL,"Hybrid",NULL,"Motarebel Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7767","2","0","Romulan Haze",NULL,NULL,NULL,"Hybrid",NULL,"Next Generation Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7768","2","0","Royal Hawaiian",NULL,NULL,NULL,"Hybrid",NULL,"Reeferman Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7769","2","0","Gelato #23",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7770","2","0","Jager Frost",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7771","2","0","Mystery Haze",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7772","2","0","Lemon Lotus",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7773","2","0","Chemband Tangie",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7774","2","0","Ru-pa",NULL,NULL,NULL,"Hybrid",NULL,"HD Canadian",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7775","2","0","Ruderalis Sativa",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7776","2","0","SabreTooth",NULL,NULL,NULL,"Hybrid",NULL,"Motarebel Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7777","2","0","Sacra Frasca",NULL,NULL,NULL,"Hybrid",NULL,"Dutch Passion Seed Company",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7778","2","0","Sadhu",NULL,NULL,NULL,"Hybrid",NULL,"Mandala Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7779","2","0","SandStorm",NULL,NULL,NULL,"Hybrid",NULL,"Canna BioGen",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7780","2","0","Sangoma",NULL,NULL,NULL,"Hybrid",NULL,"Afropips Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7781","2","0","Sanug",NULL,NULL,NULL,"Hybrid",NULL,"Canadian Seed Co.",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7782","2","0","Sapphire Star",NULL,NULL,NULL,"Hybrid",NULL,"Jordan of the Islands",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7783","2","0","Schnazzleberry",NULL,NULL,NULL,"Hybrid",NULL,"Chimera Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7784","2","0","Senor Garcia",NULL,NULL,NULL,"Hybrid",NULL,"Reeferman Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7785","2","0","Sensitron",NULL,NULL,NULL,"Hybrid",NULL,"Almighty Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7786","2","0","Shagadelic",NULL,NULL,NULL,"Hybrid",NULL,"GN03",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7787","2","0","Shanti Devi",NULL,NULL,NULL,"Hybrid",NULL,"Tiki Seedbank",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7788","2","0","Sharksbreath",NULL,NULL,NULL,"Hybrid",NULL,"DNA Genetics",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7789","2","0","Sheherezade",NULL,NULL,NULL,"Hybrid",NULL,"Paradise Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7790","2","0","Shenzhou",NULL,NULL,NULL,"Hybrid",NULL,"Canadian Seed Co.",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7791","2","0","Shiesel",NULL,NULL,NULL,"Hybrid",NULL,"Bong Guru",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7792","2","0","Shirin Gol",NULL,NULL,NULL,"Hybrid",NULL,"Herbaria Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7793","2","0","Shirin Mango",NULL,NULL,NULL,"Hybrid",NULL,"Herbaria Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7794","2","0","Shock",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7795","2","0","Silver Dream",NULL,NULL,NULL,"Hybrid",NULL,"BlueHemp Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7796","2","0","Silverado",NULL,NULL,NULL,"Hybrid",NULL,"BlueHemp Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7797","2","0","Skunk #5",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7798","2","0","Skunk Berry",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7799","2","0","Skunk Haze",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7800","2","0","Skunk Kush",NULL,NULL,NULL,"Hybrid",NULL,"Sensi Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7801","2","0","Skunk Power",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7802","2","0","Skunkaberry",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7803","2","0","Skunkberry",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7804","2","0","Sky Dog",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7805","2","0","Slyder",NULL,NULL,NULL,"Hybrid",NULL,"Sagarmatha Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7806","2","0","Smoka Cola",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7807","2","0","Smokey Bear",NULL,NULL,NULL,"Hybrid",NULL,"Dutch Passion Seed Company",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7808","2","0","Snow Slyder",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7809","2","0","Snow White",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7810","2","0","Somanna (Soma Wide+)",NULL,NULL,NULL,"Hybrid",NULL,"Soma Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7811","2","0","Somativa",NULL,NULL,NULL,"Hybrid",NULL,"Soma Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7812","2","0","Sour Mist",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7813","2","0","Sour Queen",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7814","2","0","Sour Turbo",NULL,NULL,NULL,"Hybrid",NULL,"Motarebel Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7815","2","0","Sour Wonder",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7816","2","0","Southern Lights (White Star)",NULL,NULL,NULL,"Hybrid",NULL,"Delta-9 Labs",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7817","2","0","Space Queen F2 (Space Jill)",NULL,NULL,NULL,"Hybrid",NULL,"TGA Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7818","2","0","Spacetooth #3",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7819","2","0","Special Ak",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7820","2","0","Speed Queen",NULL,NULL,NULL,"Hybrid",NULL,"Mandala Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7821","2","0","Speedball",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7822","2","0","Spellbound",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7823","2","0","Spice",NULL,NULL,NULL,"Hybrid",NULL,"Shantibaba",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7824","2","0","Spontanica",NULL,NULL,NULL,"Hybrid",NULL,"K.C. Brains",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7825","2","0","Sputnik 1.0 (Pinky)",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7826","2","0","Sputnik 2.0",NULL,NULL,NULL,"Hybrid",NULL,"TGA Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7827","2","0","Star Chief",NULL,NULL,NULL,"Hybrid",NULL,"White Widow Web",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7828","2","0","Starlight",NULL,NULL,NULL,"Hybrid",NULL,"White Widow Web",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7829","2","0","Starwalker",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7830","2","0","Sticky Sista",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7831","2","0","Stoney Baloney",NULL,NULL,NULL,"Hybrid",NULL,"Juan Moore",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7832","2","0","Stoney High",NULL,NULL,NULL,"Hybrid",NULL,"White Widow Web",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7833","2","0","Sugar Babe",NULL,NULL,NULL,"Hybrid",NULL,"Paradise Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
